#S_x, S_y
0, 0.9999999999999999
7.774831243973004, 0.9652482269503545
16.755062680810035, 0.9234042553191488
26.39826422372228, 0.8819148936170211
36.28254580520732, 0.8390070921985815
49.42140790742528, 0.7840425531914892
60.51108968177435, 0.7372340425531914
73.64995178399228, 0.6851063829787233
85.58341369334619, 0.6382978723404255
98.90308582449374, 0.5875886524822694
114.27193828351012, 0.5326241134751772
126.74783027965283, 0.4897163120567375
142.23722275795564, 0.4375886524822694
155.73770491803282, 0.3946808510638298
171.4681774349084, 0.3464539007092198
187.13837994214077, 0.3021276595744681
204.3153326904532, 0.2563829787234043
219.20202507232398, 0.22056737588652486
233.0641272902604, 0.18723404255319143
249.99999999999994, 0.1539007092198581
