#S_x, S_y
0, 0.9998816708081885
-0.1008633906237364, 0.9522541711040114
-0.1008633906237364, 0.9043308484203054
-0.15129508593560814, 0.836291563128624
0.15129508593560814, 0.7522778369423738
0.3025901718712234, 0.6957756478523254
0.6051803437424326, 0.6235948408472372
0.7060437343661761, 0.5431309904153355
1.1599289921730005, 0.45379245059756257
1.613814249979825, 0.36859543249319615
2.0172678124747847, 0.30292273103774714
2.4207213749697374, 0.2236421725239618
3.3284918905834004, 0.1257247662998463
3.8832405390139613, 0.057981303987693966
5.59791817961753, 0.014791148976452728
8.674251593641578, 0
19.970951343500353, 0.0002958229795291256
33.63794077301703, -0.0002958229795289036
48.061405632211724, 0
61.627531671104656, -0.0005916459590580292
74.79020414750264, -0.0002958229795289036
89.7684176551279, 0
111.90793189703865, 0.0002958229795291256
131.07197611554912, 0.0008874689385873769
150.58904220124265, 0.0005916459590582512
170.7617203259905, 0.0002958229795291256
191.53957879448075, 0
216.45283627854437, 0
234.5073832001937, 0
249.98991366093762, 0
