#S_x, S_y
0, 0.9999999999999999
2.350530376084862, 0.9489361702127659
5.48457087753134, 0.8886524822695034
9.522661523625843, 0.8134751773049644
13.44021215043395, 0.7400709219858155
17.659112825458052, 0.6599290780141843
21.697203471552555, 0.5858156028368793
26.458534233365484, 0.500709219858156
30.436354869816782, 0.43014184397163124
34.95660559305689, 0.35425531914893615
39.35631629701061, 0.2833333333333332
44.11764705882352, 0.20709219858156025
50.26518804243008, 0.11702127659574468
55.74975891996142, 0.05070921985815602
60.872709739633564, 0.009929078014184523
67.62295081967214, 0
81.9069431051109, 0
96.43201542912247, 0
112.82545805207327, 0
126.92864030858244, 0
142.96046287367403, 0
161.40308582449376, 0
177.07328833172613, 0
192.56268081002895, 0
207.0274831243973, 0
220.82931533269044, 0
235.4749276759884, 0
249.99999999999994, 0
