#S_x, S_y
0, 1.0004733167672466
9.279431937384011, 0.9992900248491304
21.231743726297104, 0.9972192639924271
34.444847898006934, 0.9936693882380785
48.01097393689985, 0.9921902733404332
60.71976115549101, 0.9904153354632589
72.26861938190916, 0.9895278665246717
85.58258694424273, 0.9877529286474974
100.15734688937303, 0.9839072299136198
113.06786088921166, 0.9827239379955036
126.68441862341646, 0.978878239261626
141.46090534979425, 0.9776949473435097
156.03566529492454, 0.9738492486096321
168.89574759945128, 0.9720743107324578
182.76446381021546, 0.9708910188143416
194.36375373194548, 0.9688202579576383
205.20656822399744, 0.9658620281623478
218.6718308722666, 0.9643829132647025
230.8258694424272, 0.961128860489883
242.02170580166225, 0.960833037510354
249.98991366093762, 0.9590580996331797
