#S_x, S_y
0, 1
2.20536344389555, 0.897874546397097
4.322512350035282, 0.8149300155520995
6.351446718419197, 0.7459823742871954
8.29216654904728, 0.6682218766200103
10.49752999294283, 0.5966822187662001
12.967537050105854, 0.5095904613789527
16.3196894848271, 0.40642820114048717
19.495412844036693, 0.3177812337998962
23.729710656316158, 0.21358216692586818
27.0818630910374, 0.14307931570762034
31.227946365561046, 0.07724209434940366
36.256175017642896, 0.022809745982374174
44.901199717713475, -0.0005184033177814129
58.486238532110086, 0
82.48059280169372, 0
106.38673253352152, 0
134.26252646436131, 0
156.1397318278052, 0
179.075511644319, 0
205.36344389555398, 0
229.62244177840506, 0
250, 0
