#S_x, S_y
0.1008633906237435, 0.9998816708081885
0.9582022109255206, 0.9498875872677791
2.0676995077866565, 0.8930895751982015
3.8328088437020895, 0.8161756005206485
6.1526668280480905, 0.7383741569045084
7.968207859275388, 0.6685599337356527
9.834180585814572, 0.6031830552597326
12.305333656096188, 0.5159152762986631
14.322601468570973, 0.4558632114542659
16.743322843540717, 0.3857531653058811
18.760590656015502, 0.3283635072772455
21.48390220285645, 0.25914093006744776
24.509803921568626, 0.18843923796000484
27.535705640280803, 0.13016211099278208
31.217219398047284, 0.07218080700508822
35.302186718308725, 0.02691989113714377
43.522553054143465, 0.0005916459590582512
53.45759703058179, 0
68.99055918663763, 0
84.77567981925282, 0
101.61986605341727, 0
116.79980634229003, 0
136.66989429516664, 0
156.9434358105382, 0
179.03251835713712, 0
197.69224562252882, 0
217.31017509884614, 0.0008874689385873769
235.4151537158073, -0.0002958229795289036
249.93948196562573, -0.0002958229795289036
