#S_x, S_y
0, 1.0005184033177812
17.113620324629494, 0.9968895800933126
43.75441072688779, 0.9917055469155003
63.51446718419195, 0.9880767236910316
77.89343683839095, 0.9865215137376879
96.94777699364855, 0.9834110938310006
117.94283697953423, 0.9803006739243131
139.11432604093153, 0.9771902540176257
159.66831333803808, 0.973561430793157
178.28158080451655, 0.9714878175220322
199.1002117148906, 0.966822187662001
220.62455892731123, 0.9631933644375323
240.20818630910372, 0.9606013478486262
250.0882145377558, 0.960082944530845
