#S_x, S_y
0, 1
13.673253352152436, 0.9761534473820632
27.346506704304865, 0.9528252980819077
41.81369089625971, 0.9284603421461898
58.39802399435427, 0.9020217729393468
71.2773465067043, 0.8812856402280975
85.03881439661257, 0.8589942975635043
96.77134791813691, 0.8403317781233799
109.73888496824276, 0.8190772420943493
121.4714184897671, 0.8014515292897875
136.46788990825686, 0.7781233799896319
150.75864502470006, 0.7563504406428201
165.40225829216652, 0.7325038880248833
177.66407904022583, 0.7164333851736651
194.3366266760762, 0.6915500259201659
207.30416372618208, 0.6713322965266977
219.12491178546225, 0.6552617936754794
231.7395906845448, 0.6371176775531362
243.6485532815808, 0.6205287713841368
250, 0.6127527216174182
