#S_x, S_y
0.012334714821392367, 1.000458140432099
13.888888888888893, 0.9929229359567902
30.0268074468785, 0.9844835069444445
46.11333135977896, 0.9769483024691359
63.9986678507993, 0.9682074652777779
83.47723833958293, 0.9600694444444445
100.54026050917705, 0.9510271990740742
114.7765771988685, 0.9440948109567902
128.75592066311427, 0.9365596064814816
147.20659825011512, 0.9284215856481483
163.19033287283733, 0.9196807484567902
178.71151568975725, 0.9127483603395062
192.89643773435958, 0.9061173804012346
210.9873528057365, 0.8973765432098766
228.56432142622197, 0.8886357060185186
249.99588842839285, 0.8798948688271605
