#S_x, S_y
0, 1
9.527170077628789, 0.9590461378952825
20.642201834862377, 0.9123898392949714
40.66690190543401, 0.8330741316744428
53.10515172900494, 0.7848626231207879
64.22018348623854, 0.7418351477449455
79.04022582921664, 0.6858475894245722
92.71347918136908, 0.6376360808709175
104.44601270289343, 0.5951270088128563
116.17854622441777, 0.5546915500259201
129.14608327452365, 0.5106272680145152
142.90755116443188, 0.4670813893208916
158.5215243472124, 0.41731467081389306
172.8122794636556, 0.3732503888024883
188.16160903316867, 0.3297045101088645
200.42342978122792, 0.2954898911353032
213.56739590684546, 0.26127527216174173
227.06422018348627, 0.22757905650596155
239.41425546930134, 0.1990668740279936
250, 0.17625712804561933
