#S_x, S_y
0, 1.0007691397467757
2.4207213749697374, 0.9478168264110758
8.119502945211018, 0.8581824636137736
12.809650609214877, 0.7848183646905693
20.929153554425888, 0.6638267660631879
27.3844105543452, 0.5738965802863567
34.192689421447604, 0.48130398769376415
41.80787541353991, 0.38811974914211345
47.859678850964265, 0.3183055259732578
55.22270636649721, 0.24316648917287909
62.73702896796579, 0.17394391196308134
70.65480513192932, 0.11241273222103898
78.77430807714035, 0.06182700272157149
89.11280561607362, 0.018341024730801125
102.12418300653596, 0.0008874689385873769
118.21189381102235, 0
141.81392721697733, 0
160.9275397401759, 0
180.5454692164932, -0.0002958229795289036
198.39828935689505, 0
218.06665052852415, -0.0002958229795289036
238.18889695796017, 0
250.0403453562495, 0
