#S_x, S_y
0, 0.9999999999999999
10.12536162005786, 0.9829787234042552
24.529893924783025, 0.9602836879432622
38.874156219865, 0.9358156028368793
49.30086788813885, 0.9198581560283687
62.37945998071359, 0.8985815602836879
73.22806171648986, 0.8815602836879431
86.96962391513982, 0.8595744680851063
99.80713596914175, 0.8414893617021275
116.44165863066537, 0.8152482269503545
134.58293153326906, 0.7886524822695034
148.02314368370298, 0.7684397163120567
161.5236258437801, 0.7492907801418438
174.54194792671166, 0.730496453900709
188.9464802314368, 0.7102836879432624
204.07425265188044, 0.6882978723404254
219.6841851494696, 0.6670212765957446
237.10221793635486, 0.6443262411347517
249.99999999999994, 0.628368794326241
